Type_logement,Nombre_pieces,Etages, Surface_Reelle, Annee_Construction, DP_consommation_reelle
"T3,""3"",""02"",""84"",""1982"",""151"""
"T3,""3"",""02"",""84"",""1982"",""151"""
"T3,""3"",""00"",""76"",""1982"",""151"""
"T3,""3"",""01"",""84"",""1982"",""151"""
"T1,""1"",""00"",""41"",""1982"",""151"""
"T1,""1"",""00"",""41"",""1982"",""151"""
"T3,""3"",""01"",""84"",""1982"",""151"""
"T1,""1"",""00"",""45"",""1982"",""151"""
"T2,""2"",""02"",""62"",""1982"",""151"""
"T2,""2"",""01"",""62"",""1982"",""151"""
"T2,""2"",""01"",""62"",""1982"",""151"""
"T1,""1"",""00"",""41"",""1982"",""189"""
"T2,""2"",""01"",""62"",""1982"",""189"""
"T1,""1"",""00"",""41"",""1982"",""189"""
"T4,""4"",""02"",""95"",""1982"",""189"""
"T2,""2"",""02"",""62"",""1982"",""189"""
"T2,""2"",""00"",""64"",""1982"",""189"""
"T2,""2"",""02"",""62"",""1982"",""189"""
"T4,""4"",""01"",""95"",""1982"",""189"""
"T4,""4"",""02"",""95"",""1982"",""189"""
"T2,""2"",""01"",""62"",""1982"",""189"""
"T4,""4"",""00"",""77"",""1982"",""189"""
"T4,""4"",""01"",""95"",""1982"",""189"""
"T4,""4"",""01"",""95"",""1982"",""189"""
"T2,""2"",""01"",""62"",""1982"",""189"""
"T1,""1"",""00"",""41"",""1982"",""189"""
"T4,""4"",""01"",""95"",""1982"",""189"""
"T4,""4"",""00"",""87"",""1982"",""189"""
"T2,""2"",""01"",""62"",""1982"",""189"""
"T2,""2"",""00"",""64"",""1982"",""189"""
"T1,""1"",""00"",""41"",""1982"",""189"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T3,""3"",""00"",""75"",""1993"",""132"""
"T3,""3"",""00"",""77"",""1993"",""132"""
"T3,""3"",""00"",""77"",""1993"",""132"""
"T4,""4"",""00"",""101"",""1993"",""132"""
"T3,""3"",""00"",""77"",""1993"",""132"""
"T3,""3"",""00"",""77"",""1993"",""132"""
"T4,""4"",""00"",""93"",""1993"",""132"""
"T4,""4"",""00"",""92"",""1993"",""132"""
"T4,""4"",""00"",""91"",""1993"",""132"""
"T4,""4"",""00"",""100"",""1993"",""132"""
"T4,""4"",""00"",""100"",""1993"",""132"""
"T4,""4"",""00"",""92"",""1993"",""132"""
"T4,""4"",""00"",""93"",""1993"",""132"""
"T4,""4"",""00"",""91"",""1993"",""132"""
"P4,""4"",""00"",""136"",""1983"","
"P5,""5"",""00"",""141"",""1983"","
"P4,""4"",""00"",""135"",""1983"","
"P4,""4"",""00"",""136"",""1983"","
"P4,""4"",""00"",""114"",""1983"","
"P4,""4"",""00"",""138"",""1983"","
"P4,""4"",""00"",""135"",""1983"","
"P4,""4"",""00"",""114"",""1983"","
"P4,""4"",""00"",""135"",""1983"","
"P4,""4"",""00"",""114"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P5,""5"",""00"",""141"",""1983"","
"P5,""5"",""00"",""142"",""1983"","
"P5,""5"",""00"",""141"",""1983"","
"P5,""5"",""00"",""133"",""1983"","
"P5,""5"",""00"",""142"",""1983"","
"P5,""5"",""00"",""142"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P5,""5"",""00"",""142"",""1983"","
"P4,""4"",""00"",""115"",""1983"","
"P4,""4"",""00"",""137"",""1983"","
"P4,""4"",""00"",""114"",""1983"","
"P4,""4"",""00"",""137"",""1983"",""117"""
"P4,""4"",""00"",""116"",""1983"","
"P5,""5"",""00"",""117"",""1983"","
"P3,""3"",""00"",""88"",""1983"","
"P4,""4"",""00"",""88"",""1983"","
"P3,""3"",""00"",""83"",""1983"","
"P4,""4"",""00"",""93"",""1983"","
"P3,""3"",""00"",""88"",""1983"","
"P5,""5"",""00"",""117"",""1983"","
"P4,""4"",""00"",""94"",""1983"","
"P3,""3"",""00"",""85"",""1983"","
"P5,""5"",""00"",""117"",""1983"","
"P3,""3"",""00"",""88"",""1983"","
"P4,""4"",""00"",""91"",""1983"","
"P3,""3"",""00"",""85"",""1983"","
"P4,""4"",""00"",""100"",""1983"","
"P4,""4"",""00"",""100"",""1983"","
"P3,""3"",""00"",""84"",""1983"","
"P4,""4"",""00"",""91"",""1983"","
"P3,""3"",""00"",""82"",""1983"","
"P5,""5"",""00"",""118"",""1983"","
"P5,""5"",""00"",""133"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P5,""5"",""00"",""143"",""1983"",""133"""
"P4,""4"",""00"",""135"",""1983"","
"P4,""4"",""00"",""114"",""1983"","
"P4,""4"",""00"",""103"",""1983"","
"P5,""5"",""00"",""142"",""1983"","
"P4,""4"",""00"",""103"",""1983"","
"P4,""4"",""00"",""102"",""1983"","
"P4,""4"",""00"",""102"",""1983"","
"P4,""4"",""00"",""102"",""1983"","
"P4,""4"",""00"",""115"",""1983"","
"P4,""4"",""00"",""102"",""1983"","
"P4,""4"",""00"",""116"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P4,""4"",""00"",""137"",""1983"","
"P4,""4"",""00"",""136"",""1983"","
"P4,""4"",""00"",""138"",""1983"","
"P4,""4"",""00"",""137"",""1983"","
"P4,""4"",""00"",""137"",""1983"","
"P4,""4"",""00"",""136"",""1983"","
"P4,""4"",""00"",""136"",""1983"","
"P4,""4"",""00"",""136"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"P5,""5"",""00"",""143"",""1983"","
"LO,""0"",""00"",""106,5"",,"
"DI,""0"",""00"",""106,5"",,"
"T4,""4"",""01"",""87"",""1983"",""373"""
"T4,""4"",""01"",""86"",""1983"",""373"""
"T2,""2"",""00"",""50"",""1983"",""373"""
"T4,""4"",""02"",""81"",""1983"",""373"""
"T4,""4"",""01"",""81"",""1983"",""373"""
"T3,""3"",""01"",""64"",""1983"",""373"""
"T3,""3"",""02"",""64"",""1983"",""373"""
"T2,""2"",""00"",""45"",""1983"",""373"""
"T4,""4"",""02"",""86"",""1983"",""373"""
"T4,""4"",""00"",""81"",""1983"",""373"""
"T3,""3"",""02"",""64"",""1934"",""181"""
"T3,""3"",""01"",""64"",""1934"",""181"""
"T3,""3"",""00"",""64"",""1934"",""181"""
"T5,""5"",""02"",""101"",""1934"",""181"""
"T1,""1"",""01"",""34"",""1934"",""181"""
"T3,""3"",""02"",""72"",""1976"",""392"""
"T2,""2"",""00"",""63"",""1976"",""392"""
"T3,""3"",""01"",""71"",""1976"",""392"""
"T3,""3"",""00"",""72"",""1976"",""392"""
"T3,""3"",""00"",""73"",""1976"",""392"""
"T2,""2"",""00"",""62"",""1976"",""392"""
"T3,""3"",""02"",""69"",""1976"",""392"""
"T4,""4"",""02"",""85"",""1976"",""392"""
"T2,""2"",""00"",""63"",""1976"",""392"""
"T4,""4"",""01"",""85"",""1976"",""392"""
"T3,""3"",""02"",""72"",""1976"",""392"""
"T3,""3"",""01"",""69"",""1976"",""392"""
"T3,""3"",""02"",""76"",""1976"",""392"""
"T3,""3"",""01"",""78"",""1976"",""392"""
"T3,""3"",""00"",""71"",""1976"",""392"""
"T2,""2"",""03"",""59"",""1976"",""392"""
"T3,""3"",""02"",""77"",""1976"",""392"""
"T4,""4"",""00"",""85"",""1976"",""392"""
"T2,""2"",""03"",""59"",""1976"",""392"""
"T2,""2"",""00"",""57"",""1976"",""392"""
"T3,""3"",""02"",""77"",""1976"",""392"""
"T3,""3"",""01"",""77"",""1976"",""392"""
"T2,""2"",""03"",""59"",""1976"",""392"""
"T3,""3"",""00"",""71"",""1976"",""392"""
"T3,""3"",""01"",""72"",""1976"",""392"""
"T3,""3"",""01"",""70"",""1976"",""392"""
"T3,""3"",""01"",""77"",""1976"",""392"""
"T2,""2"",""01"",""56"",""1976"",""392"""
"T2,""2"",""02"",""56"",""1976"",""392"""
"T3,""3"",""02"",""71"",""1976"",""392"""
"T2,""2"",""02"",""54"",""1985"",""71"""
"T4,""4"",""00"",""80"",""1985"",""71"""
"T2,""2"",""02"",""55"",""1985"",""71"""
"T2,""2"",""01"",""54"",""1985"",""71"""
"T4,""4"",""01"",""89"",""1985"",""71"""
"T4,""4"",""02"",""81"",""1985"",""71"""
"T2,""2"",""00"",""55"",""1985"",""71"""
"T4,""4"",""02"",""81"",""1985"",""71"""
"T2,""2"",""00"",""53"",""1985"",""71"""
"T3,""3"",""00"",""77"",""1985"",""71"""
"T2,""2"",""01"",""55"",""1985"",""71"""
"T4,""4"",""01"",""81"",""1985"",""71"""
"T3,""3"",""00"",""71"",""1985"",""71"""
"T3,""3"",""01"",""70"",""1985"",""71"""
"T3,""3"",""02"",""68"",""1985"",""71"""
"T3,""3"",""02"",""70"",""1985"",""71"""
"T3,""3"",""01"",""70"",""1985"",""71"""
"T3,""3"",""01"",""70"",""1985"",""71"""
"T3,""3"",""00"",""68"",""1985"",""71"""
"T3,""3"",""02"",""70"",""1985"",""71"""
"T3,""3"",""00"",""68"",""1985"",""71"""
"T3,""3"",""00"",""71"",""1985"",""71"""
"T3,""3"",""01"",""68"",""1985"",""71"""
"T3,""3"",""02"",""70"",""1985"",""71"""
"T2,""2"",""02"",""56"",""1985"",""71"""
"T3,""3"",""01"",""80"",""1985"",""71"""
"T1,""1"",""00"",""31"",""1985"",""71"""
"T5,""5"",""00"",""98"",""1985"",""71"""
"T5,""5"",""02"",""99"",""1985"",""71"""
"T3,""3"",""02"",""80"",""1985"",""71"""
"T5,""5"",""01"",""99"",""1985"",""71"""
"T2,""2"",""01"",""56"",""1985"",""71"""
"T3,""3"",""00"",""73"",""1985"",""71"""
"T4,""4"",""02"",""101"",""1985"",""71"""
"T2,""2"",""01"",""56"",""1985"",""71"""
"T4,""4"",""01"",""101"",""1985"",""71"""
"T1,""1"",""00"",""31"",""1985"",""71"""
"T2,""2"",""02"",""56"",""1985"",""71"""
"T4,""4"",""00"",""86"",""1985"",""71"""
"T4,""4"",""00"",""86"",""1985"",""71"""
"T4,""4"",""02"",""85"",""1985"",""71"""
"T4,""4"",""01"",""85"",""1985"",""71"""
"T3,""3"",""01"",""86"",""1985"",""71"""
"T3,""3"",""02"",""86"",""1985"",""71"""
"T3,""3"",""00"",""87"",""1985"",""71"""
"T3,""3"",""01"",""86"",""1985"",""71"""
"T3,""3"",""00"",""74"",""1985"",""71"""
"T3,""3"",""01"",""87"",""1985"",""71"""
"T3,""3"",""02"",""86"",""1985"",""71"""
"T3,""3"",""02"",""87"",""1985"",""71"""
"T3,""3"",""01"",""87"",""1985"",""71"""
"T3,""3"",""02"",""87"",""1985"",""71"""
"T3,""3"",""00"",""86"",""1985"",""71"""
"T3,""3"",""00"",""74"",""1985"",""71"""
"T4,""4"",""02"",""84"",""1985"",""71"""
"T4,""4"",""01"",""84"",""1985"",""71"""
"T3,""3"",""00"",""71"",""1985"",""71"""
"T3,""3"",""01"",""71"",""1985"",""71"""
"T3,""3"",""02"",""71"",""1985"",""71"""
"T4,""4"",""01"",""84"",""1985"",""71"""
"T3,""3"",""02"",""71"",""1985"",""71"""
"T4,""4"",""00"",""84"",""1985"",""71"""
"T3,""3"",""01"",""71"",""1985"",""71"""
"T4,""4"",""02"",""84"",""1985"",""71"""
"T3,""3"",""00"",""71"",""1985"",""71"""
"T4,""4"",""00"",""83"",""1985"",""71"""
"LO,""0"",""00"",""40,56"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T2,""2"",""01"",""54"",""1975"",""201"""
"T2,""2"",""00"",""57"",""1975"",""201"""
"T2,""2"",""01"",""54"",""1975"",""201"""
"T4,""4"",""00"",""84"",""1975"",""201"""
"T4,""4"",""01"",""84"",""1975"",""201"""
"T3,""3"",""02"",""74"",""1975"",""201"""
"T3,""3"",""02"",""74"",""1975"",""201"""
"T2,""2"",""02"",""54"",""1975"",""201"""
"T2,""2"",""00"",""54"",""1975"",""201"""
"T4,""4"",""01"",""84"",""1975"",""201"""
"T3,""3"",""01"",""74"",""1975"",""201"""
"T3,""3"",""01"",""74"",""1975"",""201"""
"T4,""4"",""02"",""84"",""1975"",""201"""
"T2,""2"",""02"",""54"",""1975"",""201"""
"T2,""2"",""00"",""54"",""1975"",""201"""
"T4,""4"",""02"",""84"",""1975"",""201"""
"T2,""2"",""00"",""57"",""1975"",""201"""
"T3,""3"",""00"",""74"",""1975"",""201"""
"T2,""2"",""00"",""57"",""1975"",""201"""
"T5,""5"",""02"",""101"",""1975"",""201"""
"T3,""3"",""02"",""74"",""1975"",""201"""
"T3,""3"",""01"",""74"",""1975"",""201"""
"T3,""3"",""01"",""74"",""1975"",""201"""
"T3,""3"",""02"",""74"",""1975"",""201"""
"T5,""5"",""02"",""101"",""1975"",""201"""
"T5,""5"",""01"",""101"",""1975"",""201"""
"T5,""5"",""00"",""101"",""1975"",""201"""
"T5,""5"",""00"",""101"",""1975"",""201"""
"T5,""5"",""01"",""101"",""1975"",""201"""
"T2,""2"",""00"",""57"",""1975"",""201"""
"T1,""1"",""01"",""37"",""1975"",""201"""
"T1,""1"",""00"",""37"",""1975"",""201"""
"T1,""1"",""02"",""37"",""1975"",""201"""
"T1,""1"",""00"",""37"",""1975"",""201"""
"T1,""1"",""01"",""37"",""1975"",""201"""
"T1,""1"",""02"",""37"",""1975"",""201"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T2,""2"",""04"",""53"",""1985"",""315"""
"T3,""3"",""03"",""68"",""1985"",""315"""
"T4,""4"",""01"",""95"",""1985"",""315"""
"T4,""4"",""03"",""83"",""1985"",""315"""
"T3,""3"",""02"",""69"",""1985"",""315"""
"T4,""4"",""02"",""84"",""1985"",""315"""
"T4,""4"",""01"",""96"",""1985"",""315"""
"T3,""3"",""05"",""70"",""1985"",""315"""
"T4,""4"",""05"",""79"",""1985"",""315"""
"T3,""3"",""04"",""69"",""1985"",""315"""
"T3,""3"",""04"",""68"",""1985"",""315"""
"T3,""3"",""02"",""68"",""1985"",""315"""
"T4,""4"",""04"",""83"",""1985"",""315"""
"T2,""2"",""05"",""48"",""1985"",""315"""
"T2,""2"",""02"",""53"",""1985"",""315"""
"T3,""3"",""05"",""64"",""1985"",""315"""
"T2,""2"",""03"",""53"",""1985"",""315"""
"T3,""3"",""03"",""69"",""1985"",""315"""
"GA,""0"",""00"",""0"",,"
"TO,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"TO,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"TO,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"TO,""0"",""00"",""0"",,"
"TO,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"TO,""0"",""00"",""0"",,"
"TO,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T3,""3"",""03"",""72"",""1969"",""157"""
"T3,""3"",""04"",""72"",""1969"",""157"""
"T3,""3"",""02"",""72"",""1969"",""157"""
"T4,""4"",""02"",""81"",""1969"",""157"""
"T4,""4"",""03"",""81"",""1969"",""157"""
"T4,""4"",""00"",""79"",""1969"",""157"""
"T3,""3"",""00"",""70"",""1969"",""157"""
"T4,""4"",""04"",""81"",""1969"",""157"""
"T4,""4"",""01"",""81"",""1969"",""157"""
"T3,""3"",""01"",""72"",""1969"",""157"""
"T4,""4"",""00"",""79"",""1969"",""157"""
"T3,""3"",""01"",""72"",""1969"",""157"""
"T3,""3"",""00"",""70"",""1969"",""157"""
"T4,""4"",""01"",""81"",""1969"",""157"""
"T4,""4"",""04"",""81"",""1969"",""157"""
"T3,""3"",""04"",""72"",""1969"",""157"""
"T3,""3"",""03"",""72"",""1969"",""157"""
"T4,""4"",""03"",""81"",""1969"",""157"""
"T4,""4"",""02"",""81"",""1969"",""157"""
"T3,""3"",""02"",""72"",""1969"",""157"""
"T3,""3"",""00"",""70"",""1969"",""157"""
"T3,""3"",""03"",""72"",""1969"",""157"""
"T4,""4"",""01"",""81"",""1969"",""157"""
"T4,""4"",""00"",""79"",""1969"",""157"""
"T4,""4"",""02"",""81"",""1969"",""157"""
"T4,""4"",""04"",""81"",""1969"",""157"""
"T3,""3"",""02"",""72"",""1969"",""157"""
"T3,""3"",""04"",""72"",""1969"",""157"""
"T3,""3"",""01"",""72"",""1969"",""157"""
"T4,""4"",""03"",""81"",""1969"",""157"""
"T3,""3"",""01"",""72"",""1969"",""157"""
"T3,""3"",""03"",""72"",""1969"",""157"""
"T3,""3"",""02"",""72"",""1969"",""157"""
"T4,""4"",""02"",""81"",""1969"",""157"""
"T4,""4"",""00"",""79"",""1969"",""157"""
"T4,""4"",""03"",""81"",""1969"",""157"""
"T3,""3"",""00"",""70"",""1969"",""157"""
"T4,""4"",""01"",""81"",""1969"",""157"""
"T4,""4"",""04"",""81"",""1969"",""157"""
"T3,""3"",""04"",""72"",""1969"",""157"""
"T4,""4"",""04"",""81"",""1969"",""157"""
"T3,""3"",""04"",""72"",""1969"",""157"""
"T4,""4"",""02"",""81"",""1969"",""157"""
"T4,""4"",""01"",""81"",""1969"",""157"""
"T3,""3"",""01"",""72"",""1969"",""157"""
"T3,""3"",""02"",""72"",""1969"",""157"""
"T3,""3"",""00"",""70"",""1969"",""157"""
"T3,""3"",""03"",""72"",""1969"",""157"""
"T4,""4"",""00"",""79"",""1969"",""157"""
"T4,""4"",""03"",""81"",""1969"",""157"""
"FO,""0"",""00"",""190"",,"
"LO,""0"",""00"",,,"
"LO,""0"",""00"",""370"",,"
"T4,""4"",""03"",""59"",""1957"",""227"""
"T4,""4"",""04"",""59"",""1957"",""227"""
"T1,""1"",""02"",""29"",""1957"",""227"""
"T1,""1"",""00"",""29"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T4,""4"",""01"",""59"",""1957"",""227"""
"T1,""1"",""03"",""29"",""1957"",""227"""
"T1,""1"",""04"",""29"",""1957"",""227"""
"T4,""4"",""00"",""59"",""1957"",""227"""
"T1,""1"",""01"",""29"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T5,""5"",""00"",""68"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T5,""5"",""03"",""68"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T4,""4"",""04"",""68"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T4,""4"",""02"",""68"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T5,""5"",""03"",""68"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T5,""5"",""00"",""58"",""1957"",""227"""
"T5,""5"",""02"",""68"",""1957"",""227"""
"T5,""5"",""03"",""68"",""1957"",""227"""
"T5,""5"",""02"",""68"",""1957"",""227"""
"T4,""4"",""04"",""68"",""1957"",""227"""
"T5,""5"",""04"",""68"",""1957"",""227"""
"T5,""5"",""00"",""68"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T5,""5"",""04"",""68"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T4,""4"",""03"",""68"",""1957"",""227"""
"T5,""5"",""02"",""68"",""1957"",""227"""
"T5,""5"",""00"",""68"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T2,""2"",""04"",""47"",""1957"",""227"""
"T4,""4"",""03"",""59"",""1957"",""227"""
"T2,""2"",""02"",""47"",""1957"",""227"""
"T4,""4"",""01"",""59"",""1957"",""227"""
"T2,""2"",""01"",""47"",""1957"",""227"""
"T4,""4"",""00"",""59"",""1957"",""227"""
"T3,""3"",""04"",""59"",""1957"",""227"""
"T3,""3"",""03"",""47"",""1957"",""227"""
"T2,""2"",""00"",""47"",""1957"",""227"""
"T1,""1"",""02"",""29"",""1957"",""227"""
"T3,""3"",""01"",""59"",""1957"",""227"""
"T4,""4"",""03"",""59"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T4,""4"",""00"",""59"",""1957"",""227"""
"T1,""1"",""01"",""29"",""1957"",""227"""
"T1,""1"",""04"",""29"",""1957"",""227"""
"T1,""1"",""03"",""29"",""1957"",""227"""
"T1,""1"",""00"",""29"",""1957"",""227"""
"T4,""4"",""04"",""59"",""1957"",""227"""
"T5,""5"",""03"",""68"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T5,""5"",""04"",""68"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T5,""5"",""00"",""68"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T5,""5"",""02"",""68"",""1957"",""227"""
"T5,""5"",""01"",""68"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T5,""5"",""02"",""68"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T4,""4"",""04"",""68"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T4,""4"",""00"",""68"",""1957"",""227"""
"T5,""5"",""03"",""68"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T1,""1"",""01"",""29"",""1957"",""227"""
"T1,""1"",""02"",""29"",""1957"",""227"""
"T4,""4"",""00"",""59"",""1957"",""227"""
"T1,""1"",""03"",""29"",""1957"",""227"""
"T4,""4"",""04"",""59"",""1957"",""227"""
"T1,""1"",""04"",""29"",""1957"",""227"""
"T1,""1"",""00"",""29"",""1957"",""227"""
"T4,""4"",""03"",""59"",""1957"",""227"""
"T4,""4"",""01"",""59"",""1957"",""227"""
"T3,""3"",""00"",""59"",""1957"",""227"""
"T1,""1"",""04"",""29"",""1957"",""227"""
"T1,""1"",""02"",""29"",""1957"",""227"""
"T1,""1"",""01"",""29"",""1957"",""227"""
"T4,""4"",""01"",""59"",""1957"",""227"""
"T1,""1"",""00"",""29"",""1957"",""227"""
"T4,""4"",""03"",""59"",""1957"",""227"""
"T4,""4"",""04"",""59"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T1,""1"",""03"",""29"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T3,""3"",""01"",""47"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T3,""3"",""03"",""47"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T3,""3"",""04"",""47"",""1957"",""227"""
"T3,""3"",""02"",""47"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T3,""3"",""00"",""47"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T2,""2"",""03"",""37"",""1957"",""227"""
"T3,""3"",""01"",""47"",""1957"",""227"""
"T3,""3"",""03"",""47"",""1957"",""227"""
"T3,""3"",""02"",""47"",""1957"",""227"""
"T2,""2"",""04"",""37"",""1957"",""227"""
"T2,""2"",""02"",""37"",""1957"",""227"""
"T2,""2"",""00"",""37"",""1957"",""227"""
"T2,""2"",""01"",""37"",""1957"",""227"""
"T3,""3"",""00"",""47"",""1957"",""227"""
"T3,""3"",""04"",""47"",""1957"",""227"""
"T4,""4"",""03"",""59"",""1957"",""227"""
"T4,""4"",""04"",""59"",""1957"",""227"""
"T1,""1"",""00"",""29"",""1957"",""227"""
"T1,""1"",""04"",""29"",""1957"",""227"""
"T4,""4"",""00"",""59"",""1957"",""227"""
"T1,""1"",""01"",""29"",""1957"",""227"""
"T1,""1"",""03"",""29"",""1957"",""227"""
"T4,""4"",""02"",""59"",""1957"",""227"""
"T4,""4"",""01"",""59"",""1957"",""227"""
